source_url,date,time,local_team,away_team,decimal_home_win,decimal_draw,decimal_away_win,decimal_home_or_draw,decimal_draw_or_away,decimal_home_or_away,decimal_btts_yes,decimal_btts_no,decimal_over_15,decimal_under_15,decimal_over_25,decimal_under_25
https://www.sofascore.com/fc-bayern-munchen-borussia-mgladbach/Cabsxdb,2025-10-25,10:45,Borussia M'gladbach,FC Bayern München,11.0,7.0,1.22,4.0,1.05,1.1,1.4444,2.625,1.0625,10.0,1.2222,4.3333
https://www.sofascore.com/borussia-dortmund-1-fc-koln/wdbsydb,2025-10-25,13:30,Borussia Dortmund,1. FC Köln,1.36,5.25,7.5,1.1,3.0,1.1667,1.75,2.0,1.1667,5.0,1.5333,2.5
https://www.sofascore.com/bayer-04-leverkusen-sc-freiburg/NabsGdb,2025-10-26,11:30,Bayer 04 Leverkusen,SC Freiburg,2.0,3.7,3.5,1.25,1.8333,1.25,1.6667,2.1,1.2222,4.3333,1.7273,2.1
https://www.sofascore.com/vfb-stuttgart-1-fsv-mainz-05/gbbsCdb,2025-10-26,13:30,VfB Stuttgart,1. FSV Mainz 05,2.88,3.5,2.35,1.6667,1.3636,1.2857,1.5333,2.375,1.1667,5.0,1.6,2.3
https://www.sofascore.com/borussia-dortmund-fc-augsburg/acbsydb,2025-10-31,16:30,FC Augsburg,Borussia Dortmund,5.25,4.3333,1.55,2.3,1.1667,1.2,1.6154,2.2,1.1667,5.0,1.5333,2.5
https://www.sofascore.com/rb-leipzig-vfb-stuttgart/CdbskCo,2025-11-01,11:30,RB Leipzig,VfB Stuttgart,2.1,3.8,3.25,1.3636,1.6667,1.25,1.4,2.75,1.125,6.0,1.4444,2.75
https://www.sofascore.com/1-fc-heidenheim-eintracht-frankfurt/zdbsKrc,2025-11-01,11:30,1. FC Heidenheim,Eintracht Frankfurt,4.1,4.1,1.8,1.95,1.2222,1.2222,1.5,2.5,1.1429,5.5,1.5,2.625
https://www.sofascore.com/1-fc-union-berlin-sc-freiburg/NabsXab,2025-11-01,11:30,1. FC Union Berlin,SC Freiburg,2.63,3.2,2.75,1.4,1.4444,1.3636,1.9091,1.9091,1.3636,3.2,2.2,1.6667
https://www.sofascore.com/borussia-mgladbach-fc-st-pauli/BabsCab,2025-11-01,11:30,FC St. Pauli,Borussia M'gladbach,2.3,3.4,3.1,1.3636,1.5714,1.2857,1.6667,2.1,1.25,4.0,1.8,2.0
https://www.sofascore.com/1-fsv-mainz-05-sv-werder-bremen/Jabsgbb,2025-11-01,11:30,1. FSV Mainz 05,SV Werder Bremen,1.85,3.7,3.9,1.25,1.9091,1.2857,1.5,2.5,1.1429,5.5,1.5333,2.5
https://www.sofascore.com/bayer-04-leverkusen-fc-bayern-munchen/xdbsGdb,2025-11-01,14:30,FC Bayern München,Bayer 04 Leverkusen,1.25,6.5,10.0,1.05,4.3333,1.1,1.7,2.05,1.1111,6.5,1.3636,3.2
https://www.sofascore.com/hamburger-sv-1-fc-koln/wdbsBdb,2025-11-02,11:30,1. FC Köln,Hamburger SV,2.4,3.7,2.75,1.4,1.5,1.2857,1.5333,2.375,1.2,4.5,1.6667,2.2
https://www.sofascore.com/tsg-hoffenheim-vfl-wolfsburg/zabsubb,2025-11-02,13:30,VfL Wolfsburg,TSG Hoffenheim,2.7,3.75,2.38,1.5714,1.4,1.25,1.4,2.75,1.125,6.0,1.4444,2.75
https://www.sofascore.com/sv-werder-bremen-vfl-wolfsburg/zabsJab,2025-11-07,16:30,SV Werder Bremen,VfL Wolfsburg,2.15,3.6,3.1,1.3333,1.7,1.2857,1.5,2.5,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/fc-bayern-munchen-1-fc-union-berlin/Xabsxdb,2025-11-08,11:30,1. FC Union Berlin,FC Bayern München,11.0,6.5,1.22,4.0,1.05,1.1111,1.9091,1.9091,1.1,7.0,1.3636,3.2
https://www.sofascore.com/hamburger-sv-borussia-dortmund/ydbsBdb,2025-11-08,11:30,Hamburger SV,Borussia Dortmund,3.9,3.9,1.85,1.8333,1.2857,1.25,1.5333,2.375,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/1-fc-heidenheim-bayer-04-leverkusen/GdbsKrc,2025-11-08,11:30,Bayer 04 Leverkusen,1. FC Heidenheim,1.4,5.0,7.5,1.1,2.75,1.1667,1.75,2.0,1.1667,5.0,1.5333,2.5
https://www.sofascore.com/rb-leipzig-tsg-hoffenheim/ubbskCo,2025-11-08,11:30,TSG Hoffenheim,RB Leipzig,2.75,3.9,2.3,1.5714,1.4444,1.25,1.4,2.75,1.125,6.0,1.4444,2.75
https://www.sofascore.com/1-fc-koln-borussia-mgladbach/Cabswdb,2025-11-08,14:30,Borussia M'gladbach,1. FC Köln,2.05,3.75,3.4,1.3636,1.6667,1.2857,1.5,2.5,1.2,4.5,1.6154,2.3
https://www.sofascore.com/sc-freiburg-fc-st-pauli/BabsNab,2025-11-09,11:30,SC Freiburg,FC St. Pauli,1.75,3.6,4.75,1.1818,2.0,1.2857,1.9091,1.9091,1.3,3.5,2.0,1.8
https://www.sofascore.com/vfb-stuttgart-fc-augsburg/acbsCdb,2025-11-09,13:30,VfB Stuttgart,FC Augsburg,1.5,4.5,6.0,1.1429,2.375,1.2,1.5714,2.25,1.1429,5.5,1.5,2.625
https://www.sofascore.com/eintracht-frankfurt-1-fsv-mainz-05/gbbszdb,2025-11-09,15:30,Eintracht Frankfurt,1. FSV Mainz 05,1.83,4.0,3.9,1.25,1.9091,1.2222,1.5333,2.375,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/tsg-hoffenheim-1-fsv-mainz-05/gbbsubb,2025-11-21,16:30,1. FSV Mainz 05,TSG Hoffenheim,2.45,3.5,2.7,1.4444,1.5333,1.2857,1.5333,2.375,1.2,4.5,1.6667,2.2
https://www.sofascore.com/fc-bayern-munchen-sc-freiburg/Nabsxdb,2025-11-22,11:30,FC Bayern München,SC Freiburg,1.17,8.0,13.0,1.04,5.0,1.0833,2.0,1.75,1.1111,6.5,1.3636,3.2
https://www.sofascore.com/vfb-stuttgart-borussia-dortmund/ydbsCdb,2025-11-22,11:30,Borussia Dortmund,VfB Stuttgart,1.75,3.9,4.2,1.2222,2.0,1.25,1.5714,2.25,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/bayer-04-leverkusen-vfl-wolfsburg/zabsGdb,2025-11-22,11:30,VfL Wolfsburg,Bayer 04 Leverkusen,3.4,3.8,2.0,1.8333,1.2857,1.25,1.5,2.5,1.1667,5.0,1.5333,2.5
https://www.sofascore.com/1-fc-heidenheim-borussia-mgladbach/CabsKrc,2025-11-22,11:30,1. FC Heidenheim,Borussia M'gladbach,3.3,3.6,2.1,1.7,1.3333,1.2857,1.5333,2.375,1.2,4.5,1.6667,2.2
https://www.sofascore.com/hamburger-sv-fc-augsburg/acbsBdb,2025-11-22,11:30,FC Augsburg,Hamburger SV,2.5,3.4,2.8,1.3636,1.5714,1.3,1.6154,2.2,1.25,4.0,1.8,2.0
https://www.sofascore.com/eintracht-frankfurt-1-fc-koln/wdbszdb,2025-11-22,14:30,1. FC Köln,Eintracht Frankfurt,2.7,3.6,2.4,1.5333,1.4444,1.2857,1.5,2.5,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/rb-leipzig-sv-werder-bremen/JabskCo,2025-11-23,11:30,RB Leipzig,SV Werder Bremen,1.53,4.75,5.25,1.1667,2.5,1.1667,1.4444,2.625,1.0833,8.0,1.3333,3.4
https://www.sofascore.com/1-fc-union-berlin-fc-st-pauli/BabsXab,2025-11-23,13:30,FC St. Pauli,1. FC Union Berlin,2.63,3.0,2.9,1.4,1.4444,1.3636,2.0,1.75,1.4444,2.75,2.375,1.5714
https://www.sofascore.com/rb-leipzig-borussia-mgladbach/CabskCo,2025-11-28,16:30,Borussia M'gladbach,RB Leipzig,2.8,3.75,2.25,1.6154,1.4,1.25,1.4,2.75,1.1429,5.5,1.4444,2.75
https://www.sofascore.com/fc-bayern-munchen-fc-st-pauli/Babsxdb,2025-11-29,11:30,FC Bayern München,FC St. Pauli,1.1,10.0,21.0,1.0152,7.0,1.0714,2.2,1.6154,1.0833,8.0,1.3,3.5
https://www.sofascore.com/1-fc-heidenheim-1-fc-union-berlin/XabsKrc,2025-11-29,11:30,1. FC Union Berlin,1. FC Heidenheim,1.57,3.9,6.5,1.1429,2.3,1.25,1.95,1.8,1.3,3.5,2.0,1.8
https://www.sofascore.com/1-fc-koln-sv-werder-bremen/Jabswdb,2025-11-29,11:30,SV Werder Bremen,1. FC Köln,2.15,3.8,3.0,1.3636,1.6667,1.25,1.5,2.5,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/fc-augsburg-tsg-hoffenheim/ubbsacb,2025-11-29,11:30,TSG Hoffenheim,FC Augsburg,1.73,4.2,4.2,1.2222,2.05,1.2,1.5333,2.375,1.1667,5.0,1.5333,2.5
https://www.sofascore.com/bayer-04-leverkusen-borussia-dortmund/ydbsGdb,2025-11-29,14:30,Bayer 04 Leverkusen,Borussia Dortmund,2.7,3.6,2.45,1.5,1.4444,1.2857,1.5,2.5,1.2,4.5,1.6154,2.3
https://www.sofascore.com/vfb-stuttgart-hamburger-sv/BdbsCdb,2025-11-30,11:30,Hamburger SV,VfB Stuttgart,2.7,3.5,2.45,1.5333,1.4444,1.2857,1.5333,2.375,1.2,4.5,1.6667,2.2
https://www.sofascore.com/eintracht-frankfurt-vfl-wolfsburg/zabszdb,2025-11-30,13:30,Eintracht Frankfurt,VfL Wolfsburg,1.95,3.9,3.5,1.2857,1.8333,1.25,1.5,2.5,1.1429,5.5,1.5,2.625
https://www.sofascore.com/1-fsv-mainz-05-sc-freiburg/Nabsgbb,2025-11-30,15:30,SC Freiburg,1. FSV Mainz 05,1.73,3.75,4.5,1.2,1.95,1.2857,1.7,2.05,1.25,4.0,1.8,2.0
https://www.sofascore.com/1-fsv-mainz-05-borussia-mgladbach/Cabsgbb,2025-12-05,16:30,1. FSV Mainz 05,Borussia M'gladbach,2.63,3.4,2.55,1.5,1.4444,1.3,1.5333,2.375,1.2,4.5,1.6667,2.2
https://www.sofascore.com/vfb-stuttgart-fc-bayern-munchen/xdbsCdb,2025-12-06,11:30,VfB Stuttgart,FC Bayern München,4.5,4.75,1.6,2.3,1.1818,1.1818,1.4,2.75,1.1,7.0,1.3636,3.2
https://www.sofascore.com/bayer-04-leverkusen-fc-augsburg/acbsGdb,2025-12-06,11:30,FC Augsburg,Bayer 04 Leverkusen,3.25,3.6,2.1,1.7,1.3333,1.2857,1.5714,2.25,1.2222,4.3333,1.6667,2.2
https://www.sofascore.com/1-fc-union-berlin-vfl-wolfsburg/zabsXab,2025-12-06,11:30,VfL Wolfsburg,1. FC Union Berlin,1.95,3.5,3.8,1.2857,1.8,1.2857,1.75,2.0,1.2857,3.75,1.9091,1.9091
https://www.sofascore.com/1-fc-heidenheim-sc-freiburg/NabsKrc,2025-12-06,11:30,1. FC Heidenheim,SC Freiburg,4.75,3.6,1.75,1.95,1.1818,1.2857,1.95,1.8,1.3636,3.2,2.1,1.7273
https://www.sofascore.com/1-fc-koln-fc-st-pauli/Babswdb,2025-12-06,11:30,1. FC Köln,FC St. Pauli,2.0,3.5,3.7,1.25,1.8,1.2857,1.75,2.0,1.2857,3.75,1.9091,1.9091
https://www.sofascore.com/rb-leipzig-eintracht-frankfurt/zdbskCo,2025-12-06,14:30,RB Leipzig,Eintracht Frankfurt,1.73,4.0,4.3333,1.2,2.05,1.2222,1.5714,2.25,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/hamburger-sv-sv-werder-bremen/JabsBdb,2025-12-07,11:30,Hamburger SV,SV Werder Bremen,2.45,3.5,2.8,1.4,1.5714,1.3,1.6154,2.2,1.25,4.0,1.8,2.0
https://www.sofascore.com/borussia-dortmund-tsg-hoffenheim/ubbsydb,2025-12-07,13:30,Borussia Dortmund,TSG Hoffenheim,1.62,4.5,4.5,1.1818,2.2,1.1818,1.5,2.5,1.125,6.0,1.4444,2.75
https://www.sofascore.com/rb-leipzig-1-fc-union-berlin/XabskCo,2025-12-12,16:30,1. FC Union Berlin,RB Leipzig,3.0,3.4,2.35,1.5714,1.3636,1.2857,1.7,2.05,1.2857,3.75,1.9091,1.9091
https://www.sofascore.com/eintracht-frankfurt-fc-augsburg/acbszdb,2025-12-13,11:30,Eintracht Frankfurt,FC Augsburg,1.85,3.75,4.0,1.2222,1.9091,1.25,1.7,2.05,1.2222,4.3333,1.7273,2.1
https://www.sofascore.com/borussia-mgladbach-vfl-wolfsburg/zabsCab,2025-12-13,11:30,Borussia M'gladbach,VfL Wolfsburg,2.0,3.75,3.4,1.3,1.8,1.25,1.5714,2.25,1.2,4.5,1.6154,2.3
https://www.sofascore.com/hamburger-sv-tsg-hoffenheim/ubbsBdb,2025-12-13,11:30,TSG Hoffenheim,Hamburger SV,1.7,4.2,4.2,1.2,2.15,1.1818,1.5,2.5,1.1429,5.5,1.4444,2.75
https://www.sofascore.com/1-fc-heidenheim-fc-st-pauli/BabsKrc,2025-12-13,11:30,FC St. Pauli,1. FC Heidenheim,1.85,3.4,4.3333,1.1818,1.9091,1.2857,2.0,1.75,1.3636,3.2,2.2,1.6667
https://www.sofascore.com/bayer-04-leverkusen-1-fc-koln/wdbsGdb,2025-12-13,14:30,Bayer 04 Leverkusen,1. FC Köln,1.75,4.1,4.0,1.2,2.1,1.2222,1.5,2.5,1.1429,5.5,1.5,2.625
https://www.sofascore.com/borussia-dortmund-sc-freiburg/Nabsydb,2025-12-14,11:30,SC Freiburg,Borussia Dortmund,3.75,3.6,1.95,1.7,1.2857,1.3,1.7,2.05,1.2857,3.75,1.9091,1.9091
https://www.sofascore.com/fc-bayern-munchen-1-fsv-mainz-05/gbbsxdb,2025-12-14,13:30,FC Bayern München,1. FSV Mainz 05,1.08,12.0,19.0,1.0152,8.0,1.05,1.9091,1.9091,1.0625,10.0,1.2222,4.3333
https://www.sofascore.com/vfb-stuttgart-sv-werder-bremen/JabsCdb,2025-12-14,15:30,SV Werder Bremen,VfB Stuttgart,2.8,3.8,2.35,1.5714,1.4,1.25,1.5,2.5,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/borussia-dortmund-borussia-mgladbach/Cabsydb,2025-12-19,16:30,Borussia Dortmund,Borussia M'gladbach,1.48,4.75,6.0,1.125,2.625,1.1818,1.5714,2.25,1.1429,5.5,1.4444,2.75
https://www.sofascore.com/hamburger-sv-eintracht-frankfurt/zdbsBdb,2025-12-20,11:30,Hamburger SV,Eintracht Frankfurt,2.35,3.4,2.9,1.4,1.5333,1.2857,1.6667,2.1,1.25,4.0,1.8,2.0
https://www.sofascore.com/vfb-stuttgart-tsg-hoffenheim/ubbsCdb,2025-12-20,11:30,VfB Stuttgart,TSG Hoffenheim,1.95,3.8,3.7,1.2857,1.8,1.25,1.4444,2.625,1.1429,5.5,1.4444,2.75
https://www.sofascore.com/sc-freiburg-vfl-wolfsburg/zabsNab,2025-12-20,11:30,VfL Wolfsburg,SC Freiburg,2.35,3.5,2.9,1.4444,1.5,1.2857,1.6667,2.1,1.25,4.0,1.8,2.0
https://www.sofascore.com/1-fc-koln-1-fc-union-berlin/Xabswdb,2025-12-20,11:30,1. FC Köln,1. FC Union Berlin,2.6,3.1,2.8,1.4444,1.4444,1.3636,1.8,1.95,1.3333,3.4,2.1,1.7273
https://www.sofascore.com/fc-augsburg-sv-werder-bremen/Jabsacb,2025-12-20,11:30,FC Augsburg,SV Werder Bremen,2.2,3.5,3.2,1.3636,1.6154,1.2857,1.6154,2.2,1.25,4.0,1.8,2.0
https://www.sofascore.com/rb-leipzig-bayer-04-leverkusen/GdbskCo,2025-12-20,14:30,RB Leipzig,Bayer 04 Leverkusen,2.15,3.9,3.1,1.3636,1.6667,1.25,1.5,2.5,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/1-fsv-mainz-05-fc-st-pauli/Babsgbb,2025-12-21,11:30,1. FSV Mainz 05,FC St. Pauli,1.95,3.3,4.1,1.2222,1.8,1.3333,1.95,1.8,1.4,3.0,2.2,1.6667
https://www.sofascore.com/1-fc-heidenheim-fc-bayern-munchen/xdbsKrc,2025-12-21,13:30,1. FC Heidenheim,FC Bayern München,13.0,9.5,1.14,5.5,1.04,1.0714,1.8,1.95,1.0833,8.0,1.2857,3.75
https://www.sofascore.com/eintracht-frankfurt-borussia-dortmund/ydbszdb,2026-01-09,16:30,Eintracht Frankfurt,Borussia Dortmund,3.3,3.75,2.05,1.8,1.3,1.25,1.5333,2.375,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/rb-leipzig-fc-st-pauli/BabskCo,2026-01-10,11:30,FC St. Pauli,RB Leipzig,1.0,1.0,1.0,1.9091,1.2222,1.25,1.6667,2.1,1.25,4.0,1.8,2.0
https://www.sofascore.com/1-fsv-mainz-05-1-fc-union-berlin/Xabsgbb,2026-01-10,11:30,1. FC Union Berlin,1. FSV Mainz 05,2.05,3.3,3.9,1.2857,1.6667,1.3636,1.95,1.8,1.4,3.0,2.25,1.6154
https://www.sofascore.com/hamburger-sv-sc-freiburg/NabsBdb,2026-01-10,11:30,SC Freiburg,Hamburger SV,1.8,3.5,4.75,1.1667,2.0,1.2857,1.8,1.95,1.2857,3.75,1.9091,1.9091
https://www.sofascore.com/tsg-hoffenheim-sv-werder-bremen/Jabsubb,2026-01-10,11:30,SV Werder Bremen,TSG Hoffenheim,1.0,1.0,1.0,1.6154,1.4,1.25,1.5,2.5,,,,
https://www.sofascore.com/1-fc-heidenheim-1-fc-koln/wdbsKrc,2026-01-10,11:30,1. FC Heidenheim,1. FC Köln,2.75,3.4,2.5,1.5,1.4444,1.3,1.6154,2.2,1.25,4.0,1.8,2.0
https://www.sofascore.com/bayer-04-leverkusen-vfb-stuttgart/CdbsGdb,2026-01-10,14:30,Bayer 04 Leverkusen,VfB Stuttgart,2.2,3.7,3.0,1.3636,1.6667,1.25,1.5,2.5,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/fc-augsburg-borussia-mgladbach/Cabsacb,2026-01-11,11:30,Borussia M'gladbach,FC Augsburg,1.91,3.7,3.8,1.2857,1.8,1.2857,1.7,2.05,1.25,4.0,1.8,2.0
https://www.sofascore.com/fc-bayern-munchen-vfl-wolfsburg/zabsxdb,2026-01-11,13:30,FC Bayern München,VfL Wolfsburg,1.13,9.5,17.0,1.0303,5.5,1.0714,1.75,2.0,1.0625,10.0,1.2222,4.3333
https://www.sofascore.com/vfb-stuttgart-eintracht-frankfurt/zdbsCdb,2026-01-13,14:30,VfB Stuttgart,Eintracht Frankfurt,1.67,4.3333,4.3333,1.1818,2.2,1.2,1.5,2.5,1.125,6.0,1.4444,2.75
https://www.sofascore.com/borussia-dortmund-sv-werder-bremen/Jabsydb,2026-01-13,16:30,Borussia Dortmund,SV Werder Bremen,1.42,5.0,6.5,1.125,2.625,1.1667,1.7,2.05,1.1667,5.0,1.5333,2.5
https://www.sofascore.com/bayer-04-leverkusen-hamburger-sv/BdbsGdb,2026-01-13,16:30,Hamburger SV,Bayer 04 Leverkusen,3.5,3.6,2.05,1.7273,1.2857,1.2857,1.6154,2.2,1.2222,4.3333,1.7273,2.1
https://www.sofascore.com/1-fc-heidenheim-1-fsv-mainz-05/gbbsKrc,2026-01-13,16:30,1. FSV Mainz 05,1. FC Heidenheim,1.75,3.8,4.5,1.1818,2.05,1.25,1.7,2.05,1.2222,4.3333,1.7273,2.1
https://www.sofascore.com/fc-st-pauli-vfl-wolfsburg/zabsBab,2026-01-14,14:30,VfL Wolfsburg,FC St. Pauli,1.85,3.6,4.3333,1.2,1.9091,1.2857,1.95,1.8,1.3636,3.2,2.1,1.7273
https://www.sofascore.com/fc-bayern-munchen-1-fc-koln/wdbsxdb,2026-01-14,16:30,1. FC Köln,FC Bayern München,11.0,7.0,1.2,4.3333,1.05,1.1,1.5714,2.25,1.0714,9.0,1.25,4.0
https://www.sofascore.com/rb-leipzig-sc-freiburg/NabskCo,2026-01-14,16:30,RB Leipzig,SC Freiburg,1.75,3.9,4.3333,1.2,2.0,1.25,1.6667,2.1,1.2222,4.3333,1.6667,2.2
https://www.sofascore.com/tsg-hoffenheim-borussia-mgladbach/Cabsubb,2026-01-14,16:30,TSG Hoffenheim,Borussia M'gladbach,1.95,3.9,3.5,1.2857,1.9091,1.2222,1.5,2.5,1.1667,5.0,1.5333,2.5
https://www.sofascore.com/fc-augsburg-1-fc-union-berlin/Xabsacb,2026-01-15,16:30,FC Augsburg,1. FC Union Berlin,2.55,3.2,2.8,1.4,1.5,1.3636,1.9091,1.9091,1.3636,3.2,2.2,1.6667
https://www.sofascore.com/eintracht-frankfurt-sv-werder-bremen/Jabszdb,2026-01-16,16:30,SV Werder Bremen,Eintracht Frankfurt,2.63,3.6,2.5,1.5,1.4444,1.2857,1.5714,2.25,1.2222,4.3333,1.6667,2.2
https://www.sofascore.com/borussia-dortmund-fc-st-pauli/Babsydb,2026-01-17,11:30,Borussia Dortmund,FC St. Pauli,1.33,4.75,10.0,1.05,3.4,1.1667,2.25,1.5714,1.25,4.0,1.8,2.0
https://www.sofascore.com/bayer-04-leverkusen-tsg-hoffenheim/ubbsGdb,2026-01-17,11:30,TSG Hoffenheim,Bayer 04 Leverkusen,2.3,3.75,2.88,1.4444,1.5333,1.25,1.4444,2.625,1.1667,5.0,1.5333,2.5
https://www.sofascore.com/hamburger-sv-borussia-mgladbach/CabsBdb,2026-01-17,11:30,Hamburger SV,Borussia M'gladbach,2.4,3.5,2.8,1.4,1.5333,1.3,1.6154,2.2,1.25,4.0,1.8,2.0
https://www.sofascore.com/1-fc-heidenheim-vfl-wolfsburg/zabsKrc,2026-01-17,11:30,VfL Wolfsburg,1. FC Heidenheim,1.7,4.1,4.75,1.1818,2.2,1.2222,1.6154,2.2,1.2,4.5,1.6154,2.3
https://www.sofascore.com/1-fc-koln-1-fsv-mainz-05/gbbswdb,2026-01-17,11:30,1. FC Köln,1. FSV Mainz 05,2.15,3.4,3.4,1.2857,1.7,1.2857,1.6667,2.1,1.25,4.0,1.8,2.0
https://www.sofascore.com/rb-leipzig-fc-bayern-munchen/xdbskCo,2026-01-17,14:30,RB Leipzig,FC Bayern München,4.1,4.3333,1.7,2.1,1.2222,1.2,1.4,2.75,1.1,7.0,1.3636,3.2
https://www.sofascore.com/vfb-stuttgart-1-fc-union-berlin/XabsCdb,2026-01-18,11:30,VfB Stuttgart,1. FC Union Berlin,1.6,4.0,5.5,1.1429,2.3,1.2222,1.75,2.0,1.2222,4.3333,1.6667,2.2
https://www.sofascore.com/fc-augsburg-sc-freiburg/Nabsacb,2026-01-18,13:30,FC Augsburg,SC Freiburg,2.63,3.25,2.75,1.4,1.4444,1.3333,1.75,2.0,1.3,3.5,2.0,1.8
https://www.sofascore.com/hamburger-sv-fc-st-pauli/BabsBdb,2026-01-23,16:30,FC St. Pauli,Hamburger SV,2.8,2.9,2.8,1.4,1.4,1.4,2.05,1.7,1.5,2.625,2.625,1.5
https://www.sofascore.com/fc-bayern-munchen-fc-augsburg/acbsxdb,2026-01-24,11:30,FC Bayern München,FC Augsburg,1.13,10.0,17.0,1.0303,6.0,1.05,1.75,2.0,1.05,11.0,1.2,4.5
https://www.sofascore.com/bayer-04-leverkusen-sv-werder-bremen/JabsGdb,2026-01-24,11:30,Bayer 04 Leverkusen,SV Werder Bremen,1.57,4.3333,5.5,1.1429,2.3,1.2,1.5714,2.25,1.1429,5.5,1.5,2.625
https://www.sofascore.com/rb-leipzig-1-fc-heidenheim/KrcskCo,2026-01-24,11:30,1. FC Heidenheim,RB Leipzig,4.3333,4.3333,1.65,2.3,1.1818,1.1818,1.5,2.5,1.125,6.0,1.4444,2.75
https://www.sofascore.com/eintracht-frankfurt-tsg-hoffenheim/ubbszdb,2026-01-24,11:30,Eintracht Frankfurt,TSG Hoffenheim,3.0,3.6,2.2,1.6667,1.3636,1.2857,1.5333,2.375,1.1667,5.0,1.5714,2.375
https://www.sofascore.com/1-fsv-mainz-05-vfl-wolfsburg/zabsgbb,2026-01-24,11:30,1. FSV Mainz 05,VfL Wolfsburg,2.25,3.4,3.2,1.3636,1.5714,1.3333,1.75,2.0,1.2857,3.75,1.9091,1.9091
https://www.sofascore.com/borussia-dortmund-1-fc-union-berlin/Xabsydb,2026-01-24,14:30,1. FC Union Berlin,Borussia Dortmund,3.2,3.3,2.3,1.6154,1.3333,1.3333,1.9091,1.9091,1.3333,3.4,2.1,1.7273
https://www.sofascore.com/vfb-stuttgart-borussia-mgladbach/CabsCdb,2026-01-25,11:30,Borussia M'gladbach,VfB Stuttgart,2.88,3.7,2.3,1.6154,1.4,1.2857,1.5,2.5,1.2,4.5,1.6154,2.3
https://www.sofascore.com/1-fc-koln-sc-freiburg/Nabswdb,2026-01-25,13:30,SC Freiburg,1. FC Köln,2.0,3.7,3.5,1.2857,1.8,1.25,1.6154,2.2,1.2222,4.3333,1.7273,2.1
https://www.sofascore.com/rb-leipzig-fc-st-pauli/BabskCo,2026-01-27,16:30,FC St. Pauli,RB Leipzig,5.0,3.5,1.75,2.0,1.1818,1.2857,1.95,1.8,1.3333,3.4,2.0,1.8
https://www.sofascore.com/tsg-hoffenheim-sv-werder-bremen/Jabsubb,2026-01-27,16:30,SV Werder Bremen,TSG Hoffenheim,3.7,3.7,1.91,1.8333,1.2857,1.2857,1.5714,2.25,1.2,4.5,1.6154,2.3
https://www.sofascore.com/1-fc-koln-vfl-wolfsburg/zabswdb,2026-01-30,16:30,1. FC Köln,VfL Wolfsburg,2.05,3.7,3.3,1.3,1.8,1.2857,1.5714,2.25,1.2,4.5,1.6154,2.3
https://www.sofascore.com/bayer-04-leverkusen-eintracht-frankfurt/zdbsGdb,2026-01-31,11:30,Eintracht Frankfurt,Bayer 04 Leverkusen,3.4,3.75,2.0,1.6154,1.3636,1.2857,1.5333,2.375,1.2,4.5,1.6154,2.3
https://www.sofascore.com/rb-leipzig-1-fsv-mainz-05/gbbskCo,2026-01-31,11:30,RB Leipzig,1. FSV Mainz 05,1.53,4.75,5.5,1.1429,2.375,1.1818,1.6154,2.2,1.1667,5.0,1.5333,2.5
https://www.sofascore.com/tsg-hoffenheim-1-fc-union-berlin/Xabsubb,2026-01-31,11:30,TSG Hoffenheim,1. FC Union Berlin,1.83,3.8,4.2,1.1818,2.0,1.25,1.75,2.0,1.25,4.0,1.8,2.0
https://www.sofascore.com/sv-werder-bremen-borussia-mgladbach/CabsJab,2026-01-31,11:30,SV Werder Bremen,Borussia M'gladbach,2.15,3.6,3.25,1.3333,1.6667,1.2857,1.6154,2.2,1.2222,4.3333,1.7273,2.1
https://www.sofascore.com/fc-augsburg-fc-st-pauli/Babsacb,2026-01-31,11:30,FC Augsburg,FC St. Pauli,2.1,3.2,3.75,1.2222,1.7273,1.3636,2.05,1.7,1.4444,2.75,2.375,1.5714
https://www.sofascore.com/hamburger-sv-fc-bayern-munchen/xdbsBdb,2026-01-31,14:30,Hamburger SV,FC Bayern München,7.5,6.5,1.3,3.4,1.0833,1.125,1.7,2.05,1.1111,6.5,1.3636,3.2
https://www.sofascore.com/vfb-stuttgart-sc-freiburg/NabsCdb,2026-02-01,11:30,VfB Stuttgart,SC Freiburg,1.65,4.2,4.75,1.1667,2.25,1.2222,1.6154,2.2,1.2,4.5,1.6154,2.3
https://www.sofascore.com/1-fc-heidenheim-borussia-dortmund/ydbsKrc,2026-02-01,13:30,Borussia Dortmund,1. FC Heidenheim,1.27,6.5,8.5,1.0833,3.75,1.1111,1.8,1.95,1.1429,5.5,1.4444,2.75
https://www.sofascore.com/eintracht-frankfurt-1-fc-union-berlin/Xabszdb,2026-02-06,16:30,1. FC Union Berlin,Eintracht Frankfurt,2.1,3.5,3.25,1.3,1.7,1.2857,1.75,2.0,1.3,3.5,1.9091,1.9091
